,g1,g2
329128,NSA2,E4F1
329129,NSA2,EBNA1BP2
329130,NSA2,EBP2
329131,NSA2,ECM1
329132,NSA2,EGFR
329133,NSA2,EIF2S2
329134,NSA2,ELG1
329135,NSA2,ERB1
329136,NSA2,ESR1
329137,NSA2,ESR2
329138,NSA2,EED
329139,NSA2,FGF13
329140,NSA2,FGF3
329141,NSA2,FGF8
329142,NSA2,FTSJ3
329143,NSA2,FZR1
329144,NSA2,GIS2
329145,NSA2,GLTSCR2
329146,NSA2,GNL2
329147,NSA2,GPATCH4
329148,NSA2,GTPBP4
329149,NSA2,H1FNT
329150,NSA2,H2AFB3
329151,NSA2,H2AFY2
329152,NSA2,HAP2
329153,NSA2,HAS1
329154,NSA2,HIST1H1A
329155,NSA2,HIST1H1B
329156,NSA2,HIST1H1E
329157,NSA2,HIST1H2AM
329158,NSA2,HRK1
329159,NSA2,HRQ1
329160,NSA2,HSH2D
329161,NSA2,IFI16
329162,NSA2,ILF3
329163,NSA2,IPO7
329164,NSA2,IRAK3
329165,NSA2,KAL1
329166,NSA2,KIAA0020
329167,NSA2,KIAA1522
329168,NSA2,KLF6
329169,NSA2,KLF8
329170,NSA2,KRAS
329171,NSA2,KRR1
329172,NSA2,LIN28A
329173,NSA2,LIN28B
329174,NSA2,LMNB1
329175,NSA2,LOC1
329176,NSA2,LSG1
329177,NSA2,LSP1
329178,NSA2,LYAR
329179,NSA2,MAGEA9B
329180,NSA2,MAGEB2
329181,NSA2,MAK16
329182,NSA2,MAK21
329183,NSA2,MAK5
329184,NSA2,MB21D1
329185,NSA2,MKI67
329186,NSA2,MMS22
329187,NSA2,MNDA
329188,NSA2,MNL1
329189,NSA2,MPT5
329190,NSA2,MRPL2
329191,NSA2,MRPS25
329192,NSA2,MRPS9
329193,NSA2,MRT4
329194,NSA2,MRTO4
329195,NSA2,MTR4
329196,NSA2,MYBBP1A
329197,NSA2,MYC
329198,NSA2,MYCN
329199,NSA2,N
329200,NSA2,NEIL1
329201,NSA2,NIFK
329202,NSA2,NIP7
329203,NSA2,NLE1
329204,NSA2,NMD3
329205,NSA2,NOC2
329206,NSA2,NOC2L
329207,NSA2,NOC4
329208,NSA2,NOG1
329209,NSA2,NOG2
329210,NSA2,NOL12
329211,NSA2,NOP15
329212,NSA2,NOP2
329213,NSA2,NOP4
329214,NSA2,NOP56
329215,NSA2,NOP58
329216,NSA2,NOP7
329217,NSA2,NPM1
329218,NSA2,NPM3
329219,NSA2,NR2C2
329220,NSA2,NR3C1
329221,NSA2,NSA1
329222,NSA2,NUG1
329223,NSA2,NUP116
329224,NSA2,NUPR1
329225,NSA2,NSA2
329226,NSA2,OASL
329227,NSA2,PABPC4
329228,NSA2,PARP1
329229,NSA2,PDGFB
329230,NSA2,PES1
329231,NSA2,PLEKHA4
329232,NSA2,PNMAL1
329233,NSA2,PRC1
329234,NSA2,PRKRA
329235,NSA2,PRP43
329236,NSA2,PRR11
329237,NSA2,PTCD3
329238,NSA2,PUF2
329239,NSA2,PUF3
329240,NSA2,PUF4
329241,NSA2,PUF6
329242,NSA2,PURG
329243,NSA2,RAD51
329244,NSA2,RBM19
329245,NSA2,RBM34
329246,NSA2,RBM4
329247,NSA2,RBM4B
329248,NSA2,REI1
329249,NSA2,REXO4
329250,NSA2,RIX1
329251,NSA2,RLP24
329252,NSA2,RLP7
329253,NSA2,RNF151
329254,NSA2,RNF2
329255,NSA2,RPF1
329256,NSA2,RPF2
329257,NSA2,RPL10A
329258,NSA2,RPL11
329259,NSA2,RPL13
329260,NSA2,RPL13A
329261,NSA2,RPL14
329262,NSA2,RPL15
329263,NSA2,RPL16A
329264,NSA2,RPL17
329265,NSA2,RPL18
329266,NSA2,RPL18A
329267,NSA2,RPL19
329268,NSA2,RPL23A
329269,NSA2,RPL25
329270,NSA2,RPL26
329271,NSA2,RPL26A
329272,NSA2,RPL26L1
329273,NSA2,RPL27
329274,NSA2,RPL28
329275,NSA2,RPL3
329276,NSA2,RPL30
329277,NSA2,RPL31
329278,NSA2,RPL31A
329279,NSA2,RPL32
329280,NSA2,RPL35
329281,NSA2,RPL36
329282,NSA2,RPL37A
329283,NSA2,RPL4
329284,NSA2,RPL4A
329285,NSA2,RPL4B
329286,NSA2,RPL5
329287,NSA2,RPL7
329288,NSA2,RPL7A
329289,NSA2,RPL8
329290,NSA2,RPLP0
329291,NSA2,RPS0A
329292,NSA2,RPS10
329293,NSA2,RPS10A
329294,NSA2,RPS12
329295,NSA2,RPS13
329296,NSA2,RPS14
329297,NSA2,RPS14A
329298,NSA2,RPS15
329299,NSA2,RPS16
329300,NSA2,RPS17A
329301,NSA2,RPS19
329302,NSA2,RPS19A
329303,NSA2,RPS1A
329304,NSA2,RPS2
329305,NSA2,RPS20
329306,NSA2,RPS22A
329307,NSA2,RPS27A
329308,NSA2,RPS3
329309,NSA2,RPS3A
329310,NSA2,RPS6
329311,NSA2,RPS6A
329312,NSA2,RPS7A
329313,NSA2,RPS8
329314,NSA2,RPS8A
329315,NSA2,RRP1
329316,NSA2,RRP12
329317,NSA2,RRP17
329318,NSA2,RRS1
329319,NSA2,RSA4
329320,NSA2,RSL1D1
329321,NSA2,RSL24D1
329322,NSA2,RTCB
329323,NSA2,SART3
329324,NSA2,SCARB2
329325,NSA2,SDA1
329326,NSA2,SDAD1
329327,NSA2,SERBP1
329328,NSA2,SIRT7
329329,NSA2,SPB4
329330,NSA2,SPICE1
329331,NSA2,SPTAN1
329332,NSA2,SRO9
329333,NSA2,SRP14
329334,NSA2,SRSF1
329335,NSA2,SRSF4
329336,NSA2,SRSF5
329337,NSA2,SRSF6
329338,NSA2,SSA1
329339,NSA2,SSF1
329340,NSA2,SURF6
329341,NSA2,TCERG1
329342,NSA2,TIF6
329343,NSA2,TLX3
329344,NSA2,TMA16
329345,NSA2,TMEM17
329346,NSA2,TMEM67
329347,NSA2,TYW5
329348,NSA2,UBE2A
329349,NSA2,UBE2O
329350,NSA2,UPF1
329351,NSA2,UTP10
329352,NSA2,UTP23
329353,NSA2,VAM6
329354,NSA2,WDR46
329355,NSA2,YBL028C
329356,NSA2,YBX1
329357,NSA2,YBX2
329358,NSA2,YTHDF1
329359,NSA2,YTM1
329360,NSA2,ZBP1
329361,NSA2,ZBTB2
329362,NSA2,ZBTB47
329363,NSA2,ZBTB48
329364,NSA2,ZC3H10
329365,NSA2,ZC3H18
329366,NSA2,ZC3H3
329367,NSA2,ZC3HAV1
329368,NSA2,ZCRB1
329369,NSA2,ZNF346
329370,NSA2,ZNF467
329371,NSA2,ZNF48
329372,NSA2,ZNF574
329373,NSA2,ZNF646
329374,NSA2,ZNF668
329375,NSA2,NSP1
329376,NSA2,NSP2
329377,NSA2,VIRF-4
337408,OTUD3,ACTN4
337409,OTUD3,AURKA
337410,OTUD3,BGLT3
337411,OTUD3,BHLHE22
337412,OTUD3,DHX9
337413,OTUD3,FLII
337414,OTUD3,FOXA2
337415,OTUD3,FOXN1
337416,OTUD3,GNA11
337417,OTUD3,GNA13
337418,OTUD3,GNAT3
337419,OTUD3,GNB2
337420,OTUD3,GNG10
337421,OTUD3,HNF1B
337422,OTUD3,HOXB8
337423,OTUD3,HRAS
337424,OTUD3,HSD17B14
337425,OTUD3,HSPA5
337426,OTUD3,IREB2
337427,OTUD3,IRS4
337428,OTUD3,ITFG2
337429,OTUD3,KAT6A
337430,OTUD3,KBTBD7
337431,OTUD3,KPRP
337432,OTUD3,KPTN
337433,OTUD3,MIB1
337434,OTUD3,MLF1
337435,OTUD3,MTA2
337436,OTUD3,MYH9
337437,OTUD3,NCL
337438,OTUD3,OTUD4
337439,OTUD3,OTUD3
337440,OTUD3,PLS1
337441,OTUD3,PPARD
337442,OTUD3,PTEN
337443,OTUD3,PPARD
337444,OTUD3,RP2
337445,OTUD3,SIX3
337446,OTUD3,SRSF5
337447,OTUD3,STUB1
337448,OTUD3,TP53
337449,OTUD3,TRIM25
337450,OTUD3,UBC
337451,OTUD3,UBE2L3
337452,OTUD3,YBX1
337453,OTUD3,ZFP36
337454,OTUD3,ZNF268
350556,PNMA2,ADNP
350557,PNMA2,AIMP1
350558,PNMA2,AIMP2
350559,PNMA2,ARHGAP21
350560,PNMA2,ARHGAP23
350561,PNMA2,ARHGEF2
350562,PNMA2,ASCC1
350563,PNMA2,ASPM
350564,PNMA2,ATAD3B
350565,PNMA2,AURKA
350566,PNMA2,AXIN1
350567,PNMA2,BMI1
350568,PNMA2,BRD1
350569,PNMA2,BUB1B
350570,PNMA2,BYSL
350571,PNMA2,C10ORF2
350572,PNMA2,C16ORF62
350573,PNMA2,CAMSAP3
350574,PNMA2,CBX4
350575,PNMA2,CBX8
350576,PNMA2,CCDC102A
350577,PNMA2,CCDC33
350578,PNMA2,CCDC8
350579,PNMA2,CCDC85C
350580,PNMA2,CCDC9
350581,PNMA2,CCP110
350582,PNMA2,CDC25A
350583,PNMA2,CDC25C
350584,PNMA2,CDC37
350585,PNMA2,CDC6
350586,PNMA2,CDK17
350587,PNMA2,CEP112
350588,PNMA2,CEP131
350589,PNMA2,CEP170
350590,PNMA2,CEP170B
350591,PNMA2,CEP290
350592,PNMA2,CEP350
350593,PNMA2,CEP78
350594,PNMA2,CETN2
350595,PNMA2,CIC
350596,PNMA2,CKAP5
350597,PNMA2,CLASP2
350598,PNMA2,CNGA1
350599,PNMA2,CNNM3
350600,PNMA2,COL4A3BP
350601,PNMA2,CTC1
350602,PNMA2,CTNNBIP1
350603,PNMA2,CTRB1
350604,PNMA2,CTTNBP2NL
350605,PNMA2,CUL3
350606,PNMA2,CUL7
350607,PNMA2,CYLD
350608,PNMA2,DCAF8
350609,PNMA2,DDX28
350610,PNMA2,DSG4
350611,PNMA2,DTNB
350612,PNMA2,DUSP10
350613,PNMA2,ECT2
350614,PNMA2,EDC3
350615,PNMA2,EGFL7
350616,PNMA2,EIF3M
350617,PNMA2,EIF4E2
350618,PNMA2,EIF4G2
350619,PNMA2,EMILIN3
350620,PNMA2,EML3
350621,PNMA2,ENKD1
350622,PNMA2,EPRS
350623,PNMA2,ERCC6
350624,PNMA2,EVA1C
350625,PNMA2,FAM110D
350626,PNMA2,FAM117B
350627,PNMA2,FAM161A
350628,PNMA2,FAM26D
350629,PNMA2,FAM83B
350630,PNMA2,FYTTD1
350631,PNMA2,GALC
350632,PNMA2,GID8
350633,PNMA2,GIGYF2
350634,PNMA2,GLUL
350635,PNMA2,GPATCH2L
350636,PNMA2,GSG2
350637,PNMA2,GTF3C1
350638,PNMA2,GTF3C2
350639,PNMA2,GTF3C3
350640,PNMA2,GTF3C5
350641,PNMA2,GTPBP4
350642,PNMA2,GTSE1
350643,PNMA2,HAPLN2
350644,PNMA2,HEPHL1
350645,PNMA2,HERC2
350646,PNMA2,HIC2
350647,PNMA2,HSPB6
350648,PNMA2,HTRA2
350649,PNMA2,INO80B
350650,PNMA2,IQCB1
350651,PNMA2,KANSL2
350652,PNMA2,KAT8
350653,PNMA2,KATNA1
350654,PNMA2,KATNB1
350655,PNMA2,KDM6B
350656,PNMA2,KIF18A
350657,PNMA2,KIF18B
350658,PNMA2,KIF1B
350659,PNMA2,KIF2A
350660,PNMA2,KIF7
350661,PNMA2,KRBA1
350662,PNMA2,LATS2
350663,PNMA2,LETM2
350664,PNMA2,LIN9
350665,PNMA2,LRR1
350666,PNMA2,LRRC15
350667,PNMA2,LYG2
350668,PNMA2,MAP7
350669,PNMA2,MAP7D1
350670,PNMA2,MAP7D2
350671,PNMA2,MAP7D3
350672,PNMA2,MARK1
350673,PNMA2,MARK3
350674,PNMA2,MARK4
350675,PNMA2,MAST3
350676,PNMA2,MCM10
350677,PNMA2,MCM9
350678,PNMA2,MCRS1
350679,PNMA2,MELK
350680,PNMA2,MISP
350681,PNMA2,MKLN1
350682,PNMA2,MOAP1
350683,PNMA2,MORC4
350684,PNMA2,MORF4L2
350685,PNMA2,MSL1
350686,PNMA2,MTCL1
350687,PNMA2,MTMR1
350688,PNMA2,MYBL2
350689,PNMA2,MYO5A
350690,PNMA2,MYO5C
350691,PNMA2,MYO9A
350692,PNMA2,MAPK11
350693,PNMA2,N4BP3
350694,PNMA2,NEK1
350695,PNMA2,NEURL4
350696,PNMA2,NOA1
350697,PNMA2,NPHP4
350698,PNMA2,OBFC1
350699,PNMA2,PARD3
350700,PNMA2,PARD6G
350701,PNMA2,PDZD11
350702,PNMA2,PKN2
350703,PNMA2,PKN3
350704,PNMA2,PKP2
350705,PNMA2,PLCD1
350706,PNMA2,PLCD4
350707,PNMA2,PLEKHA5
350708,PNMA2,PNMA1
350709,PNMA2,PNMA6A
350710,PNMA2,PNMAL1
350711,PNMA2,POLR1E
350712,PNMA2,POLRMT
350713,PNMA2,POM121C
350714,PNMA2,PPIG
350715,PNMA2,PPP1R14D
350716,PNMA2,PRIM1
350717,PNMA2,PRIM2
350718,PNMA2,PRPF31
350719,PNMA2,PRR14
350720,PNMA2,PRRC2A
350721,PNMA2,PRRC2B
350722,PNMA2,PSMA1
350723,PNMA2,PSMA2
350724,PNMA2,PTPDC1
350725,PNMA2,PTPN7
350726,PNMA2,PTPRR
350727,PNMA2,PNMA2
350728,PNMA2,RECQL4
350729,PNMA2,REPS1
350730,PNMA2,RICTOR
350731,PNMA2,RIMBP3C
350732,PNMA2,RNF6
350733,PNMA2,RNF8
350734,PNMA2,RPGRIP1L
350735,PNMA2,RPL9
350736,PNMA2,RPUSD4
350737,PNMA2,RTP5
350738,PNMA2,SAFB2
350739,PNMA2,SAPCD2
350740,PNMA2,SBF1
350741,PNMA2,SCNM1
350742,PNMA2,SDCBP
350743,PNMA2,SENP2
350744,PNMA2,SETX
350745,PNMA2,SLAIN1
350746,PNMA2,SLX4
350747,PNMA2,SOGA1
350748,PNMA2,SP100
350749,PNMA2,SP110
350750,PNMA2,SPICE1
350751,PNMA2,SULF2
350752,PNMA2,TARSL2
350753,PNMA2,THAP7
350754,PNMA2,TIGD5
350755,PNMA2,TOP3B
350756,PNMA2,TRIM33
350757,PNMA2,TRIM7
350758,PNMA2,TRMT61B
350759,PNMA2,TST
350760,PNMA2,TTLL10
350761,PNMA2,TTLL5
350762,PNMA2,UBR5
350763,PNMA2,USP11
350764,PNMA2,USP12
350765,PNMA2,USP54
350766,PNMA2,VPS26A
350767,PNMA2,VPS26B
350768,PNMA2,VPS35
350769,PNMA2,VSIG8
350770,PNMA2,WDR20
350771,PNMA2,WDR48
350772,PNMA2,WDYHV1
350773,PNMA2,WIZ
350774,PNMA2,YWHAZ
350775,PNMA2,ZC3H3
350776,PNMA2,ZCCHC12
350777,PNMA2,ZMYM6
350778,PNMA2,ZNF136
350779,PNMA2,ZNF282
350780,PNMA2,ZNF331
350781,PNMA2,ZNF408
350782,PNMA2,ZNF414
350783,PNMA2,ZNF417
350784,PNMA2,ZNF587
350785,PNMA2,ZNF644
350786,PNMA2,ZNF669
350787,PNMA2,ZNF687
350788,PNMA2,ZNF688
350789,PNMA2,ZNF746
350790,PNMA2,ZNF783
350791,PNMA2,ZNF785
350792,PNMA2,ZNF865
356670,PRAMEF17,AIP
356671,PRAMEF17,AMBRA1
356672,PRAMEF17,CUL2
356673,PRAMEF17,DDA1
356674,PRAMEF17,GNB2
356675,PRAMEF17,HSPD1
356676,PRAMEF17,LRRC6
356677,PRAMEF17,NDUFAF7
356678,PRAMEF17,PRAMEF10
356679,PRAMEF17,TRAPPC5
356969,PSMC3IP,AURKA
356970,PSMC3IP,BCAR3
356971,PSMC3IP,BRMS1
356972,PSMC3IP,C12ORF49
356973,PSMC3IP,CASP8
356974,PSMC3IP,CCNB1
356975,PSMC3IP,CHEK2
356976,PSMC3IP,EIF1AD
356977,PSMC3IP,ERBB2
356978,PSMC3IP,ESR1
356979,PSMC3IP,FGFR4
356980,PSMC3IP,FZR1
356981,PSMC3IP,KRT37
356982,PSMC3IP,KXD1
356983,PSMC3IP,MAGT1
356984,PSMC3IP,MED23
356985,PSMC3IP,MED25
356986,PSMC3IP,MND1
356987,PSMC3IP,MYC
356988,PSMC3IP,MND1
356989,PSMC3IP,NF1
356990,PSMC3IP,NOTCH2
356991,PSMC3IP,NR3C1
356992,PSMC3IP,ORF3B
356993,PSMC3IP,ORF8
356994,PSMC3IP,PIK3CA
356995,PSMC3IP,PSMC3
356996,PSMC3IP,PSME1
356997,PSMC3IP,PTPN2
356998,PSMC3IP,PSMC3IP
356999,PSMC3IP,RAD51
357000,PSMC3IP,RB1CC1
357001,PSMC3IP,S100A2
357002,PSMC3IP,TGFB1
357003,PSMC3IP,TRIM25
357004,PSMC3IP,XRCC3
357005,PSMC3IP,NSP8
357006,PSMC3IP,NSP9
358164,PPFIA3,BRK1
358165,PPFIA3,BRPF3
358166,PPFIA3,BTNL9
358167,PPFIA3,CALM1
358168,PPFIA3,CCDC113
358169,PPFIA3,CNKSR1
358170,PPFIA3,CAMK2A
358171,PPFIA3,CAST
358172,PPFIA3,CTTNBP2
358173,PPFIA3,DISC1
358174,PPFIA3,EMILIN1
358175,PPFIA3,ERC2
358176,PPFIA3,ERC2
358177,PPFIA3,FXR1
358178,PPFIA3,GIT1
358179,PPFIA3,GPS2
358180,PPFIA3,GIT1
358181,PPFIA3,HTT
358182,PPFIA3,IGBP1
358183,PPFIA3,LNX1
358184,PPFIA3,LIN7C
358185,PPFIA3,LNX1
358186,PPFIA3,MED4
358187,PPFIA3,MAPK1
358188,PPFIA3,NR3C1
358189,PPFIA3,NDN
358190,PPFIA3,PINK1
358191,PPFIA3,PPFIA1
358192,PPFIA3,PPFIA2
358193,PPFIA3,PPFIBP1
358194,PPFIA3,PPP1R13B
358195,PPFIA3,PPP2CA
358196,PPFIA3,PPP2CB
358197,PPFIA3,PPP2R1A
358198,PPFIA3,PTP4A3
358199,PPFIA3,PTPRD
358200,PPFIA3,PTPRF
358201,PPFIA3,PTPRS
358202,PPFIA3,PDE4DIP
358203,PPFIA3,PPFIA3
358204,PPFIA3,PPME1
358205,PPFIA3,PPP2CA
358206,PPFIA3,PPP2R1A
358207,PPFIA3,PPP2R2A
358208,PPFIA3,PPP2R5A
358209,PPFIA3,PPP2R5B
358210,PPFIA3,PPP2R5C
358211,PPFIA3,PTPRD
358212,PPFIA3,RAB3IL1
358213,PPFIA3,RNF123
358214,PPFIA3,S100A10
358215,PPFIA3,SORBS3
358216,PPFIA3,SPERT
358217,PPFIA3,SLC6A4
358218,PPFIA3,STRN3
358219,PPFIA3,TFIP11
358220,PPFIA3,TPGS1
358221,PPFIA3,TRIM25
358222,PPFIA3,TRIM67
358223,PPFIA3,TULP3
358224,PPFIA3,YWHAZ
359135,PWP2,3110082I17RIK
359136,PWP2,ACT1
359137,PWP2,ADE4
359138,PWP2,ALG2
359139,PWP2,ANLN
359140,PWP2,ANO4
359141,PWP2,APJ1
359142,PWP2,ARC40
359143,PWP2,AT2G18900
359144,PWP2,AT3G21540
359145,PWP2,AT3G23620
359146,PWP2,AT3G26480
359147,PWP2,AT4G04940
359148,PWP2,ATG10
359149,PWP2,ATG3
359150,PWP2,AATF
359151,PWP2,ABCE1
359152,PWP2,ABCF2
359153,PWP2,ATRX
359154,PWP2,B9D2
359155,PWP2,BAG6
359156,PWP2,BBS7
359157,PWP2,BCP1
359158,PWP2,BFR1
359159,PWP2,BFR2
359160,PWP2,BIRC3
359161,PWP2,BMS1
359162,PWP2,BRD3
359163,PWP2,BRD4
359164,PWP2,BRN1
359165,PWP2,BRX1
359166,PWP2,BUD21
359167,PWP2,BUL2
359168,PWP2,BYSL
359169,PWP2,C9ORF78
359170,PWP2,CBF5
359171,PWP2,CCT4
359172,PWP2,CD3EAP
359173,PWP2,CDC1
359174,PWP2,CDC11
359175,PWP2,CDC24
359176,PWP2,CDC37
359177,PWP2,CEP19
359178,PWP2,CFT2
359179,PWP2,CHCHD1
359180,PWP2,CHD3
359181,PWP2,CHD4
359182,PWP2,CHMP4B
359183,PWP2,CHMP4C
359184,PWP2,CIC1
359185,PWP2,CIT
359186,PWP2,CKS1
359187,PWP2,CMS1
359188,PWP2,CNTRL
359189,PWP2,CRM1
359190,PWP2,CSL4
359191,PWP2,CUL1
359192,PWP2,CUL3
359193,PWP2,CUL7
359194,PWP2,CEBPZ
359195,PWP2,CTPS
359196,PWP2,D2WSU81E
359197,PWP2,DAD1
359198,PWP2,DBP6
359199,PWP2,DBP8
359200,PWP2,DCAF13
359201,PWP2,DCAF7
359202,PWP2,DCPS
359203,PWP2,DDRGK1
359204,PWP2,DDX18
359205,PWP2,DED1
359206,PWP2,DFR1
359207,PWP2,DIM1
359208,PWP2,DIP2
359209,PWP2,DNAJB6
359210,PWP2,DNAJC7
359211,PWP2,DNAJC9
359212,PWP2,DTNBP1
359213,PWP2,DCAF13
359214,PWP2,DDX17
359215,PWP2,DDX27
359216,PWP2,DIS3
359217,PWP2,DNAJC21
359218,PWP2,ECM16
359219,PWP2,ECT2
359220,PWP2,EED
359221,PWP2,EGFR
359222,PWP2,EMG1
359223,PWP2,ENOSF1
359224,PWP2,ENP1
359225,PWP2,ENP2
359226,PWP2,ERCC6L
359227,PWP2,ERG10
359228,PWP2,ERG11
359229,PWP2,ERO1
359230,PWP2,ESA1
359231,PWP2,ESF1
359232,PWP2,ESF2
359233,PWP2,ESP1
359234,PWP2,ESR1
359235,PWP2,ESR2
359236,PWP2,EXO84
359237,PWP2,EXOSC4
359238,PWP2,EXOSC5
359239,PWP2,EED
359240,PWP2,ESF1
359241,PWP2,FAF1
359242,PWP2,FAL1
359243,PWP2,FBL
359244,PWP2,FGF3
359245,PWP2,FGF8
359246,PWP2,FGFBP1
359247,PWP2,FIP1
359248,PWP2,FZR1
359249,PWP2,FANCD2
359250,PWP2,FOXP3
359251,PWP2,GAA1
359252,PWP2,GAB1
359253,PWP2,GIS2
359254,PWP2,GPATCH4
359255,PWP2,GPI13
359256,PWP2,GRSF1
359257,PWP2,GTO1
359258,PWP2,GUS1
359259,PWP2,GYPA
359260,PWP2,GYPB
359261,PWP2,GAR1
359262,PWP2,GNL2
359263,PWP2,GNL3
359264,PWP2,GTPBP4
359265,PWP2,H2AFB2
359266,PWP2,HAS1
359267,PWP2,HCA4
359268,PWP2,HDGF
359269,PWP2,HECW2
359270,PWP2,HHF2
359271,PWP2,HIST1H1C
359272,PWP2,HNRNPH1
359273,PWP2,HSCB
359274,PWP2,HSP82
359275,PWP2,HTA2
359276,PWP2,HGH1
359277,PWP2,IFI16
359278,PWP2,IMP3
359279,PWP2,IMP4
359280,PWP2,IPO13
359281,PWP2,ISW1
359282,PWP2,IMPDH1
359283,PWP2,KAL1
359284,PWP2,KAP95
359285,PWP2,KIF14
359286,PWP2,KIF20A
359287,PWP2,KIF23
359288,PWP2,KLHL20
359289,PWP2,KRAS
359290,PWP2,KRE33
359291,PWP2,KRR1
359292,PWP2,LCB1
359293,PWP2,LCP5
359294,PWP2,LSM7
359295,PWP2,LSG1
359296,PWP2,M
359297,PWP2,MAGEB2
359298,PWP2,MAK21
359299,PWP2,MAK5
359300,PWP2,MAPT
359301,PWP2,MAS2
359302,PWP2,MECP2
359303,PWP2,MED11
359304,PWP2,MED7
359305,PWP2,MED8
359306,PWP2,MIF2
359307,PWP2,MMS19
359308,PWP2,MMS22
359309,PWP2,MOB2
359310,PWP2,MPHOSPH10
359311,PWP2,MPHOSPH6
359312,PWP2,MPP10
359313,PWP2,MPS1
359314,PWP2,MPT5
359315,PWP2,MRD1
359316,PWP2,MSS4
359317,PWP2,MTDH
359318,PWP2,MVD1
359319,PWP2,MYC
359320,PWP2,MYO2
359321,PWP2,NAB2
359322,PWP2,NAN1
359323,PWP2,NMT1
359324,PWP2,NNF1
359325,PWP2,NOC3
359326,PWP2,NOC4
359327,PWP2,NOP1
359328,PWP2,NOP14
359329,PWP2,NOP19
359330,PWP2,NOP2
359331,PWP2,NOP56
359332,PWP2,NOP58
359333,PWP2,NOP6
359334,PWP2,NOP9
359335,PWP2,NR2C2
359336,PWP2,NUP57
359337,PWP2,NOC3L
359338,PWP2,NOP14
359339,PWP2,NSUN2
359340,PWP2,OBSL1
359341,PWP2,ORC1
359342,PWP2,ORC6
359343,PWP2,ORF3A
359344,PWP2,OST2
359345,PWP2,OTUD4
359346,PWP2,PDS5A
359347,PWP2,PKC1
359348,PWP2,PLEKHA4
359349,PWP2,PNO1
359350,PWP2,POLR1E
359351,PWP2,PRC1
359352,PWP2,PRE10
359353,PWP2,PRE2
359354,PWP2,PRE6
359355,PWP2,PRE9
359356,PWP2,PRP18
359357,PWP2,PRP2
359358,PWP2,PRP43
359359,PWP2,PUF2
359360,PWP2,PUF4
359361,PWP2,PXR1
359362,PWP2,PDCD11
359363,PWP2,PINX1
359364,PWP2,POLR1A
359365,PWP2,POLR3B
359366,PWP2,PWP2
359367,PWP2,QRI1
359368,PWP2,RBM4
359369,PWP2,RCL1
359370,PWP2,RET1
359371,PWP2,RFC2
359372,PWP2,RIB2
359373,PWP2,RIT1
359374,PWP2,RLP7
359375,PWP2,RML2
359376,PWP2,RNA1
359377,PWP2,RNA14
359378,PWP2,RNF2
359379,PWP2,RNT1
359380,PWP2,ROK1
359381,PWP2,ROT1
359382,PWP2,RPA190
359383,PWP2,RPC82
359384,PWP2,RPF1
359385,PWP2,RPF2
359386,PWP2,RPL11B
359387,PWP2,RPL13A
359388,PWP2,RPL13B
359389,PWP2,RPL15
359390,PWP2,RPL15A
359391,PWP2,RPL16B
359392,PWP2,RPL17A
359393,PWP2,RPL19A
359394,PWP2,RPL1A
359395,PWP2,RPL25
359396,PWP2,RPL26A
359397,PWP2,RPL26B
359398,PWP2,RPL27A
359399,PWP2,RPL2A
359400,PWP2,RPL3
359401,PWP2,RPL31A
359402,PWP2,RPL33A
359403,PWP2,RPL36
359404,PWP2,RPL36A
359405,PWP2,RPL4
359406,PWP2,RPL4A
359407,PWP2,RPL4B
359408,PWP2,RPL5
359409,PWP2,RPL6B
359410,PWP2,RPN5
359411,PWP2,RPN6
359412,PWP2,RPN7
359413,PWP2,RPP2B
359414,PWP2,RPS11A
359415,PWP2,RPS12
359416,PWP2,RPS13
359417,PWP2,RPS14A
359418,PWP2,RPS14B
359419,PWP2,RPS15
359420,PWP2,RPS16A
359421,PWP2,RPS17A
359422,PWP2,RPS17B
359423,PWP2,RPS18A
359424,PWP2,RPS1A
359425,PWP2,RPS1B
359426,PWP2,RPS20
359427,PWP2,RPS22A
359428,PWP2,RPS22B
359429,PWP2,RPS24
359430,PWP2,RPS24B
359431,PWP2,RPS3
359432,PWP2,RPS4A
359433,PWP2,RPS4B
359434,PWP2,RPS5
359435,PWP2,RPS6
359436,PWP2,RPS6A
359437,PWP2,RPS7A
359438,PWP2,RPS8A
359439,PWP2,RPS9A
359440,PWP2,RPS9B
359441,PWP2,RPT1
359442,PWP2,RRP12
359443,PWP2,RRP3
359444,PWP2,RRP5
359445,PWP2,RRP7
359446,PWP2,RRP9
359447,PWP2,RSP5
359448,PWP2,RANBP6
359449,PWP2,RBM28
359450,PWP2,RCL1
359451,PWP2,SAS10
359452,PWP2,SCL1
359453,PWP2,SEC12
359454,PWP2,SEC22
359455,PWP2,SEC61
359456,PWP2,SIRT6
359457,PWP2,SIRT7
359458,PWP2,SLI15
359459,PWP2,SLY1
359460,PWP2,SMC3
359461,PWP2,SMP3
359462,PWP2,SMURF1
359463,PWP2,SNU23
359464,PWP2,SOF1
359465,PWP2,SPB4
359466,PWP2,SPBP35G2.14
359467,PWP2,SPC98
359468,PWP2,SSB2
359469,PWP2,STAG2
359470,PWP2,STAU1
359471,PWP2,STIP1
359472,PWP2,STX19
359473,PWP2,SUI2
359474,PWP2,SURF6
359475,PWP2,SDAD1
359476,PWP2,SURF6
359477,PWP2,TARDBP
359478,PWP2,TBL3
359479,PWP2,TECTB
